id,keywords,pub_date,web_url,document_type,news_desk,section_name,subsection_name,type_of_material
nyt://article/4e653d8a-92ec-526e-b6f3-fccf343ac991,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('glocations', 'California'), ('persons', 'Shackles, Virginia (1921-2020)')]",2020-12-23T18:02:50+0000,https://www.nytimes.com/2020/12/23/obituaries/virginia-shackles-dead-coronavirus.html,article,Express,Obituaries,,Obituary (Obit)
nyt://article/6fd3c6d8-9a19-5eaf-85a0-ec443d2bedaf,"[('persons', 'Rose, Barbara (1936-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Art'), ('subject', 'Books and Literature'), ('subject', 'Magazines'), ('persons', 'Stella, Frank'), ('organizations', 'Art in America (Magazine)'), ('organizations', 'New York (Magazine)'), ('organizations', 'Vogue')]",2020-12-27T19:24:39+0000,https://www.nytimes.com/2020/12/27/arts/barbara-rose-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/f174aca7-51ef-53c8-8923-527491745771,"[('persons', 'Houston, Rita'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Disc Jockeys'), ('subject', 'Radio'), ('subject', 'Music'), ('organizations', 'WFUV-FM')]",2020-12-30T23:13:49+0000,https://www.nytimes.com/2020/12/30/obituaries/rita-houston-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/fe56684f-9729-5920-b8db-bb509de101f2,"[('subject', 'Executive Compensation'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Bachelder, Joseph E III (1932-2020)'), ('subject', 'Legal Profession')]",2020-12-28T23:15:21+0000,https://www.nytimes.com/2020/12/28/business/joseph-bachelder-iii-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/bd0b9176-4588-5a85-8393-0147917a8d57,"[('persons', 'Alig, Michael'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Drug Abuse and Traffic'), ('subject', 'Social Media'), ('subject', 'Bars and Nightclubs'), ('subject', 'Murders, Attempted Murders and Homicides'), ('glocations', 'New York City')]",2020-12-26T22:49:16+0000,https://www.nytimes.com/2020/12/26/style/michael-alig-dead.html,article,Styles,Style,,Obituary (Obit)
nyt://article/e5ba5579-1c0c-5b44-ba42-af03fd9db957,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Colleges and Universities'), ('subject', 'Black People'), ('subject', 'Blacks'), ('persons', 'DeLaney, Ted (1943-2020)'), ('organizations', 'Washington and Lee University'), ('persons', 'Lee, Robert E'), ('subject', 'Names, Organizational'), ('glocations', 'Confederate States of America')]",2020-12-29T22:39:00+0000,https://www.nytimes.com/2020/12/29/us/ted-delaney-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/7a210103-dec2-54b0-9699-fc1a509ca9d7,"[('persons', 'Winter, William F'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Mississippi'), ('subject', 'Politics and Government'), ('subject', 'Segregation and Desegregation'), ('subject', 'Education (K-12)'), ('organizations', 'Democratic Party'), ('subject', 'Civil Rights Movement (1954-68)')]",2020-12-22T20:48:04+0000,https://www.nytimes.com/2020/12/22/us/william-winter-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/54e3ebed-3daa-5cad-998e-b98ed322dc43,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('glocations', 'Las Cruces (NM)'), ('persons', 'Garcia, Jose Antunes (1952-2020)')]",2020-12-23T00:03:18+0000,https://www.nytimes.com/2020/12/22/obituaries/jose-garcia-dead-coronavirus.html,article,Express,Obituaries,,Obituary (Obit)
nyt://article/b08d9839-52db-5e2e-809e-b1c27ba7bfd7,"[('persons', 'Waterman, Fanny (1920-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Classical Music'), ('subject', 'Contests and Prizes'), ('glocations', 'Leeds (England)')]",2020-12-26T20:31:43+0000,https://www.nytimes.com/2020/12/26/arts/music/fanny-waterman-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/1cc6f7fa-45b7-5b54-9f32-bd835ed2b24a,"[('persons', 'Vogel, Ezra F'), ('subject', 'Deaths (Obituaries)'), ('subject', 'United States International Relations'), ('subject', 'Economic Conditions and Trends'), ('subject', 'Politics and Government'), ('subject', 'Books and Literature'), ('subject', 'Colleges and Universities'), ('organizations', 'Harvard University'), ('glocations', 'China'), ('creative_works', 'Deng Xiaoping and the Transformation of China (Book)'), ('persons', 'Deng Xiaoping'), ('glocations', 'Japan'), ('creative_works', 'Japan as Number One: Lessons for America (Book)')]",2020-12-23T00:49:08+0000,https://www.nytimes.com/2020/12/22/world/asia/ezra-f-vogel-dead.html,article,Obits,World,Asia Pacific,Obituary (Obit)
nyt://article/46505a87-a5ba-51cb-9ad5-3efb57445f61,"[('persons', 'Stuart, Chad (1941-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('subject', 'Television'), ('persons', 'Clyde, Jeremy'), ('organizations', 'Chad and Jeremy (Music Group)')]",2020-12-22T22:35:13+0000,https://www.nytimes.com/2020/12/22/arts/music/chad-stuart-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/8a42e95c-46f8-58be-acd8-1a6672d0155c,"[('creative_works', ""Gilligan's Island (TV Program)""), ('subject', 'Television'), ('subject', 'Actors and Actresses'), ('subject', 'Theater'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Wells, Dawn'), ('subject', 'Coronavirus (2019-nCoV)')]",2020-12-30T20:18:41+0000,https://www.nytimes.com/2020/12/30/arts/television/dawn-wells-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/41135cc1-488c-5e92-ba6a-8428f0a7bd27,"[('persons', 'Makihara, Minoru'), ('organizations', 'Mitsubishi Corporation'), ('subject', 'Factories and Manufacturing'), ('subject', 'Deaths (Obituaries)'), ('subject', 'United States International Relations'), ('glocations', 'Japan'), ('glocations', 'United States')]",2020-12-25T15:28:55+0000,https://www.nytimes.com/2020/12/25/business/minoru-makihara-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/38b981cf-3d90-5624-9832-39367b72855d,"[('persons', 'Fletcher, John (Ecstasy) (1964-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Rap and Hip-Hop'), ('organizations', 'Whodini (Music Group)'), ('persons', 'Hutchins, Jalil')]",2020-12-26T22:56:13+0000,https://www.nytimes.com/2020/12/26/arts/music/john-fletcher-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/2a69f412-db8e-5e82-bc86-cf8c4b19e51a,"[('persons', 'Thacker, Robert E'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pilots'), ('subject', 'World War II (1939-45)'), ('subject', 'Military Aircraft'), ('organizations', 'United States Air Force'), ('glocations', 'Pearl Harbor (Hawaii)'), ('subject', 'Records and Achievements')]",2020-12-25T22:31:12+0000,https://www.nytimes.com/2020/12/25/us/robert-thacker-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/ccdb3b03-5677-5875-b76c-218b7dfd7774,"[('persons', 'Radmin, Nancye (1938-2020)'), ('organizations', 'Forgotten Woman'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Fashion and Apparel'), ('subject', 'Shopping and Retail'), ('subject', 'Weight'), ('subject', 'Women and Girls'), ('subject', 'Entrepreneurship')]",2020-12-25T18:03:43+0000,https://www.nytimes.com/2020/12/25/fashion/nancye-radmin-dead.html,article,Obits,Fashion & Style,,Obituary (Obit)
nyt://article/591745c3-247c-5abf-9c76-c8c2d6da3586,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('persons', 'Mendoza, Rosendo (1964-2020)'), ('glocations', 'Texas'), ('persons', 'Mendoza, Rogelio (1964-2020)')]",2020-12-21T21:03:18+0000,https://www.nytimes.com/2020/12/21/obituaries/rosendo-rogelio-mendoza-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/a464bf46-b409-5562-8714-004e3a34c1b6,"[('persons', 'Lazarus, Catie (1976- )'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Comedy and Humor'), ('organizations', ""Joe's Pub""), ('organizations', 'Upright Citizens Brigade')]",2020-12-20T19:10:22+0000,https://www.nytimes.com/2020/12/20/arts/catie-lazarus-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/8b87d126-4cce-5db9-ad5a-0050a3af55e3,"[('subject', 'Classical Music'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('subject', 'Jazz'), ('persons', ""Tyranny, Gene 'Blue'"")]",2020-12-23T22:58:26+0000,https://www.nytimes.com/2020/12/23/arts/music/blue-gene-tyranny-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/a2f4174b-08e2-5ee6-9bb5-65927bfa76ce,"[('persons', 'Luker, Rebecca'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Theater'), ('subject', 'Actors and Actresses'), ('subject', 'Music'), ('creative_works', 'Show Boat (Play)'), ('creative_works', 'The Music Man (Play)'), ('creative_works', 'Mary Poppins (Play)'), ('subject', 'Tony Awards (Theater Awards)')]",2020-12-23T16:43:48+0000,https://www.nytimes.com/2020/12/23/theater/rebecca-luker-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/e31db1df-e824-5b93-93a5-720a185f0be1,"[('subject', 'Deaths (Obituaries)'), ('organizations', 'National Football League'), ('subject', 'Football'), ('subject', 'Halls of Fame'), ('persons', 'Greene, Kevin')]",2020-12-22T23:52:42+0000,https://www.nytimes.com/2020/12/22/sports/football/kevin-greene-dead.html,article,Obits,Sports,Pro Football,Obituary (Obit)
nyt://article/239ad1f7-6cda-5533-b94f-6ca2ebb785f2,"[('persons', 'Graetz, Jean (1929-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Civil Rights Movement (1954-68)'), ('persons', 'Graetz, Robert S'), ('persons', 'Parks, Rosa'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Boycotts'), ('glocations', 'Montgomery (Ala)')]",2020-12-19T18:55:36+0000,https://www.nytimes.com/2020/12/19/us/jean-graetz-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/07a4b0cb-5c0f-508e-8488-350581d29bac,"[('persons', 'Haller, Henry'), ('subject', 'Cooking and Cookbooks'), ('subject', 'Chefs'), ('subject', 'White House Building (Washington, DC)'), ('subject', 'Deaths (Obituaries)')]",2020-12-18T23:09:47+0000,https://www.nytimes.com/2020/12/18/us/politics/henry-haller-dead.html,article,Obits,U.S.,Politics,Obituary (Obit)
nyt://article/742fdebb-2be0-5cfd-bf6c-ac7045447bee,"[('persons', 'Oslin, K T (1942-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Country Music'), ('subject', 'Women and Girls'), ('creative_works', ""80's Ladies (Song)""), ('organizations', 'Country Music Assn')]",2020-12-22T20:57:30+0000,https://www.nytimes.com/2020/12/22/arts/music/kt-oslin-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/10a4837c-f0ba-55f7-a0ba-1b511d644743,"[('persons', 'Windsor, Barbara (1937-2020)'), ('subject', 'Actors and Actresses'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('subject', 'Television'), ('subject', 'Theater'), ('creative_works', 'EastEnders (TV Program)')]",2020-12-18T18:39:35+0000,https://www.nytimes.com/2020/12/18/arts/television/barbara-windsor-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/4d2a1d7e-02d1-57dc-993b-06cacf44548a,"[('persons', 'Winter, Ralph K'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Appeals Courts (US)'), ('subject', 'Legal Profession'), ('organizations', 'Yale University')]",2020-12-18T16:24:10+0000,https://www.nytimes.com/2020/12/18/us/ralph-k-winter-jr-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/d720d44a-9c83-5140-a9c1-8debbc6dec89,"[('persons', 'Budd, Harold (1936-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Music'), ('subject', 'Coronavirus (2019-nCoV)'), ('persons', 'Eno, Brian')]",2020-12-17T16:32:51+0000,https://www.nytimes.com/2020/12/17/arts/music/harold-budd-dead-coronavirus.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/ad602611-1be6-551d-8331-ed6565db7169,"[('persons', 'Cowell, Stanley'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Jazz'), ('subject', 'Black People'), ('subject', 'Blacks'), ('persons', 'Tolliver, Charles'), ('organizations', 'Heath Brothers'), ('organizations', 'Strata-East Records')]",2020-12-20T20:06:37+0000,https://www.nytimes.com/2020/12/20/arts/music/stanley-cowell-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/8d42d14d-0db7-5039-84d9-800b00a28186,"[('persons', 'Knowlton, Grace'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Sculpture'), ('subject', 'Art'), ('organizations', 'Storm King Art Center'), ('glocations', 'Snedens Landing (NY)')]",2020-12-20T04:33:51+0000,https://www.nytimes.com/2020/12/19/arts/grace-knowlton-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/09150588-d395-5839-aefc-917c5f429790,"[('persons', 'Napoleon, Benny'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Michigan'), ('glocations', 'Detroit (Mich)'), ('subject', 'Police'), ('subject', 'Coronavirus (2019-nCoV)')]",2020-12-18T07:42:04+0000,https://www.nytimes.com/2020/12/18/us/benny-napoleon-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/09724681-73b8-5836-94f0-61cd808ca298,"[('persons', 'Killilea, Karen (1940-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Disabilities'), ('subject', 'Cerebral Palsy'), ('subject', 'Parenting'), ('subject', 'Books and Literature')]",2020-12-18T19:15:00+0000,https://www.nytimes.com/2020/12/18/us/karen-killilea-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/6dd184c5-5a7f-5a44-af96-1aa521607e2e,"[('persons', 'Steinberger, Jack'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Physics'), ('subject', 'Neutrinos'), ('subject', 'Nobel Prizes')]",2020-12-16T19:12:39+0000,https://www.nytimes.com/2020/12/16/science/jack-steinberger-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/1a4d522e-9c33-5c51-b861-91ef296553dd,"[('subject', 'Trees and Shrubs'), ('subject', 'Sculpture'), ('subject', 'Wood and Wood Products'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('persons', 'Barnes, Dorothy Gill (1927-2020)')]",2020-12-17T14:32:50+0000,https://www.nytimes.com/2020/12/17/obituaries/dorothy-gill-barnes-dead-covid.html,article,Obits,Obituaries,,Biography
nyt://article/b741def3-5d4d-5edc-b8b5-d53494edb478,"[('persons', 'Bulloch, Jeremy (1945-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Actors and Actresses'), ('subject', 'Movies'), ('creative_works', 'Star Wars (Movie)'), ('creative_works', 'The Empire Strikes Back (Movie)'), ('creative_works', 'Return of the Jedi (Movie)')]",2020-12-18T03:09:49+0000,https://www.nytimes.com/2020/12/17/movies/jeremy-bulloch-boba-fett-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/ae11907f-a224-5766-a6c0-1f049894579c,"[('persons', 'Oka, Takashi (1924-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'News and News Media'), ('organizations', 'New York Times'), ('organizations', 'Christian Science Monitor'), ('glocations', 'Japan')]",2020-12-17T18:42:56+0000,https://www.nytimes.com/2020/12/17/business/media/takashi-oka-dead.html,article,Obits,Business Day,Media,Obituary (Obit)
nyt://article/d49b3e47-4926-5220-ae51-98af56c84820,"[('persons', 'Hinch, Richard (1949-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'State Legislatures'), ('subject', 'Coronavirus (2019-nCoV)'), ('glocations', 'New Hampshire'), ('subject', 'Politics and Government')]",2020-12-15T22:15:30+0000,https://www.nytimes.com/2020/12/15/obituaries/richard-hinch-dead-coronavirus.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/c4782191-5aae-581f-8738-d958e0403084,"[('persons', 'Safra, Joseph'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Banking and Financial Institutions'), ('subject', 'Finances'), ('organizations', 'Safra Group'), ('glocations', 'Brazil'), ('persons', 'Safra, Edmond J'), ('persons', 'Safra, Moise (1935-2014)'), ('organizations', 'Banco Safra SA')]",2020-12-16T22:24:14+0000,https://www.nytimes.com/2020/12/16/world/americas/joseph-safra-banker-who-was-the-richest-brazilian-dies-at-82.html,article,Obits,World,Americas,Obituary (Obit)
nyt://article/8540515c-4e71-5507-8cc4-e8605b8fd252,"[('persons', 'Kim Ki-Duk'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('glocations', 'South Korea'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', '#MeToo Movement'), ('subject', 'Violence (Media and Entertainment)'), ('subject', 'Sexual Harassment'), ('subject', ""Women's Rights""), ('subject', 'Sex Crimes')]",2020-12-17T17:43:00+0000,https://www.nytimes.com/2020/12/17/movies/kim-ki-duk-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/38e384b0-e37c-5ef1-b10f-38efe1d344cc,"[('persons', 'Araujo Preza, Carlos (1968-2020)'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Hospitals')]",2020-12-15T21:04:01+0000,https://www.nytimes.com/2020/12/15/obituaries/carlos-araujo-preza-dead-covid.html,article,Politics,Obituaries,,Obituary (Obit)
nyt://article/c63ded37-0ab6-54f9-a041-31188915eb9f,"[('subject', 'Theater'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Dancing'), ('persons', 'Fosse, Bob'), ('persons', 'Reinking, Ann'), ('creative_works', 'Chicago (Play)')]",2020-12-15T03:09:45+0000,https://www.nytimes.com/2020/12/14/theater/ann-reinking-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/1556ce3a-b43f-5bca-b861-1f404e89ed35,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', 'Two Thousand Twenty')]",2020-12-30T23:14:51+0000,https://www.nytimes.com/2020/12/30/obituaries/2020-covid-deaths.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/76d6fe61-2fa5-577f-808a-697d1e2a10f4,"[('persons', 'Menapace, Lidia (1924-2020)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', ""Women's Rights""), ('subject', 'World War II (1939-45)'), ('glocations', 'Italy')]",2020-12-14T18:53:04+0000,https://www.nytimes.com/2020/12/14/obituaries/lidia-menapace-virus-lost.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/c1b8dad3-6a77-53bf-98a9-755e5c8d3648,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', 'Actors and Actresses'), ('glocations', 'New Orleans (La)'), ('persons', 'Sutton, Carol (1944-2020)')]",2020-12-15T02:47:08+0000,https://www.nytimes.com/2020/12/14/arts/carol-sutton-dies.html,article,Express,Arts,,Obituary (Obit)
nyt://article/fd2d79a0-f588-5315-b885-5663c9c3c6b2,"[('persons', 'So, Anthony Veasna (1992-2020)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Cambodia')]",2020-12-13T21:47:18+0000,https://www.nytimes.com/2020/12/13/obituaries/anthony-veasna-so-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/49e5bc70-efd5-5a92-8c85-fc655162c525,"[('persons', 'Le Carre, John'), ('subject', 'Books and Literature'), ('subject', 'Deaths (Obituaries)'), ('creative_works', 'Tinker, Tailor, Soldier, Spy (Book)'), ('creative_works', 'A Legacy of Spies (Book)'), ('subject', 'Writing and Writers')]",2020-12-13T22:22:36+0000,https://www.nytimes.com/2020/12/13/books/john-le-carre-dead.html,article,Obits,Books,,Obituary (Obit)
